scenario,environment,environment_index,strategy,description,probability_of_detection,probability_of_false_alarm,sensitivity,average_intercept_rate,average_reward,average_cost,average_continuous_reward,percentage_of_correct_predictions,average_intercept_time_error,average_intercept_time_error_us,average_time_to_intercept,average_time_to_intercept_censored,average_time_to_intercept_us,scan_efficiency,coverage,active_band_coverage,average_dwell_time,total_reward,n_timesteps,n_bands,emission_opportunities,observed_active_cells,intercepts,observed_idle_cells,false_alarms,visits,settling_timesteps,predictions,correct_predictions,bands_ever_active,bands_intercepted,n_intercept_time_predictions
frequency_agile,config_186:frequency_agile,15,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.06024885396201703,0.010869565217391304,0.9554896142433235,0.2100456621004566,0.11978147423352903,-0.1957175472928898,0.1957175472928898,92.95499021526419,69.86862003780719,139737.2400756144,342.0,304.61538461538464,684000.0,0.2100456621004566,1.0,0.8461538461538461,2.0,367.25,3066.0,32.0,10689.0,674.0,644.0,2392.0,26.0,3066.0,0.0,1533.0,1425.0,13.0,11.0,529.0
frequency_agile,config_186:frequency_agile,15,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.06024885396201703,0.010869565217391304,0.9554896142433235,0.2100456621004566,0.11978147423352903,-0.1957175472928898,0.1957175472928898,92.95499021526419,69.86862003780719,139737.2400756144,342.0,304.61538461538464,684000.0,0.2100456621004566,1.0,0.8461538461538461,2.0,367.25,3066.0,32.0,10689.0,674.0,644.0,2392.0,26.0,3066.0,0.0,1533.0,1425.0,13.0,11.0,529.0
frequency_agile,config_220:frequency_agile,16,sequential,Open-loop sequential sweep (baseline),0.028580708022085094,0.009927797833935019,0.9401709401709402,0.1160337552742616,0.011260548523206747,-0.1016334388185654,0.1016334388185654,,142.52064220183487,285041.28440366976,55.77777777777778,55.77777777777778,111555.55555555556,0.1160337552742616,1.0,1.0,2.0,42.69999999999999,3792.0,32.0,15395.0,468.0,440.0,3324.0,33.0,3792.0,0.0,0.0,0.0,9.0,9.0,436.0
frequency_agile,config_220:frequency_agile,16,random,Uniform random band selection,0.027931146476128613,0.01078167115902965,0.9492273730684326,0.11339662447257384,0.004680907172995777,-0.09853006329113925,0.09853006329113925,,104.44092219020173,208881.84438040346,341.0,341.0,682000.0,0.11339662447257384,1.0,1.0,2.0,17.749999999999986,3792.0,32.0,15395.0,453.0,430.0,3339.0,36.0,3792.0,0.0,0.0,0.0,9.0,9.0,347.0
frequency_agile,config_220:frequency_agile,16,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.05326404676843131,0.010951403148528405,0.9425287356321839,0.21624472573839662,0.12438027426160339,-0.20194857594936713,0.20194857594936713,86.70886075949366,88.4254215304799,176850.8430609598,100.33333333333333,100.33333333333333,200666.66666666666,0.21624472573839662,1.0,1.0,2.0,471.65000000000003,3792.0,32.0,15395.0,870.0,820.0,2922.0,32.0,3792.0,0.0,1896.0,1644.0,9.0,9.0,771.0
frequency_agile,config_220:frequency_agile,16,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05729132835336148,0.010463899546564353,0.9535135135135135,0.23259493670886075,0.1429324894514768,-0.2185907172995781,0.2185907172995781,91.61392405063292,41.763852242744065,83527.70448548812,165.77777777777777,165.77777777777777,331555.55555555556,0.23259493670886075,1.0,1.0,2.0,542.0,3792.0,32.0,15395.0,925.0,882.0,2867.0,30.0,3792.0,0.0,1896.0,1737.0,9.0,9.0,758.0
frequency_agile,config_220:frequency_agile,16,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05729132835336148,0.010463899546564353,0.9535135135135135,0.23259493670886075,0.1429324894514768,-0.2185907172995781,0.2185907172995781,91.61392405063292,41.763852242744065,83527.70448548812,165.77777777777777,165.77777777777777,331555.55555555556,0.23259493670886075,1.0,1.0,2.0,542.0,3792.0,32.0,15395.0,925.0,882.0,2867.0,30.0,3792.0,0.0,1896.0,1737.0,9.0,9.0,758.0
frequency_agile,config_170:frequency_agile,17,sequential,Open-loop sequential sweep (baseline),0.029626108998732574,0.01157590107866351,0.9396984924623115,0.04675,-0.06675,-0.031192499999999998,0.031192499999999998,,206.60262008733625,413205.2401746725,143.0,143.0,286000.0,0.04675,1.0,1.0,2.0,-267.0,4000.0,32.0,6312.0,199.0,187.0,3801.0,44.0,4000.0,0.0,0.0,0.0,10.0,10.0,458.0
frequency_agile,config_170:frequency_agile,17,random,Uniform random band selection,0.03580481622306717,0.011705240755520084,0.9377593360995851,0.0565,-0.05897500000000001,-0.04093175,0.04093175,,241.24701195219123,482494.0239043825,267.6,267.6,535200.0,0.0565,1.0,1.0,2.0,-235.90000000000003,4000.0,32.0,6312.0,241.0,226.0,3759.0,44.0,4000.0,0.0,0.0,0.0,10.0,10.0,502.0
frequency_agile,config_170:frequency_agile,17,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.048162230671736375,0.01141304347826087,0.95,0.076,-0.0336875,-0.06070125,0.06070125,86.35000000000001,233.98335745296671,467966.7149059334,74.1,74.1,148200.0,0.076,1.0,1.0,2.0,-134.75,4000.0,32.0,6312.0,320.0,304.0,3680.0,42.0,4000.0,0.0,2000.0,1727.0,10.0,10.0,691.0
frequency_agile,config_170:frequency_agile,17,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05228136882129278,0.012335526315789474,0.9375,0.0825,-0.026150000000000007,-0.06682424999999999,0.06682424999999999,87.45,174.11170928667565,348223.4185733513,148.1,148.1,296200.0,0.0825,1.0,1.0,2.0,-104.60000000000002,4000.0,32.0,6312.0,352.0,330.0,3648.0,45.0,4000.0,0.0,2000.0,1749.0,10.0,10.0,743.0
frequency_agile,config_170:frequency_agile,17,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05228136882129278,0.012335526315789474,0.9375,0.0825,-0.026150000000000007,-0.06682424999999999,0.06682424999999999,87.45,174.11170928667565,348223.4185733513,148.1,148.1,296200.0,0.0825,1.0,1.0,2.0,-104.60000000000002,4000.0,32.0,6312.0,352.0,330.0,3648.0,45.0,4000.0,0.0,2000.0,1749.0,10.0,10.0,743.0
frequency_agile,config_217:frequency_agile,18,sequential,Open-loop sequential sweep (baseline),0.030000643790639284,0.010256410256410256,0.9510204081632653,0.1165,0.010687499999999999,-0.10196100000000001,0.10196100000000001,,61.013550135501355,122027.10027100271,90.25,90.25,180500.0,0.1165,1.0,1.0,2.0,42.74999999999999,4000.0,32.0,15533.0,490.0,466.0,3510.0,36.0,4000.0,0.0,0.0,0.0,8.0,8.0,369.0
frequency_agile,config_217:frequency_agile,18,random,Uniform random band selection,0.03231829009206206,0.010944700460829493,0.9507575757575758,0.1255,0.017349999999999997,-0.11069925000000001,0.11069925000000001,,93.69922879177378,187398.45758354754,148.375,148.375,296750.0,0.1255,1.0,1.0,2.0,69.39999999999999,4000.0,32.0,15533.0,528.0,502.0,3472.0,38.0,4000.0,0.0,0.0,0.0,8.0,8.0,389.0
frequency_agile,config_217:frequency_agile,18,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.0527908324212966,0.011142948105698823,0.9545983701979045,0.205,0.11059999999999999,-0.19058650000000005,0.19058650000000005,87.64999999999999,45.724474474474476,91448.94894894895,63.0,63.0,126000.0,0.205,1.0,1.0,2.0,442.4,4000.0,32.0,15533.0,859.0,820.0,3141.0,35.0,4000.0,0.0,2000.0,1753.0,8.0,8.0,666.0
frequency_agile,config_217:frequency_agile,18,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05864932723878195,0.01054713249835201,0.943064182194617,0.22775,0.136325,-0.21371250000000003,0.21371250000000003,92.5,52.48133333333333,104962.66666666666,81.75,81.75,163500.0,0.22775,1.0,1.0,2.0,545.3,4000.0,32.0,15533.0,966.0,911.0,3034.0,32.0,4000.0,0.0,2000.0,1850.0,8.0,8.0,750.0
frequency_agile,config_217:frequency_agile,18,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05864932723878195,0.01054713249835201,0.943064182194617,0.22775,0.136325,-0.21371250000000003,0.21371250000000003,92.5,52.48133333333333,104962.66666666666,81.75,81.75,163500.0,0.22775,1.0,1.0,2.0,545.3,4000.0,32.0,15533.0,966.0,911.0,3034.0,32.0,4000.0,0.0,2000.0,1850.0,8.0,8.0,750.0
frequency_agile,config_141:frequency_agile,19,sequential,Open-loop sequential sweep (baseline),0.030211480362537766,0.007240547063555913,0.959409594095941,0.065,-0.046337500000000004,-0.05157575,0.05157575,,165.26825396825396,330536.50793650793,166.2,444.0833333333333,332400.0,0.065,1.0,0.8333333333333334,2.0,-185.35000000000002,4000.0,32.0,8606.0,271.0,260.0,3729.0,27.0,4000.0,0.0,0.0,0.0,12.0,10.0,315.0
frequency_agile,config_141:frequency_agile,19,random,Uniform random band selection,0.030095282361143387,0.00697612020391736,0.9487179487179487,0.06475,-0.0493375,-0.051347000000000004,0.051347000000000004,,162.66732283464566,325334.6456692913,603.8181818181819,627.5,1207636.3636363638,0.06475,1.0,0.9166666666666666,2.0,-197.35,4000.0,32.0,8606.0,273.0,259.0,3727.0,26.0,4000.0,0.0,0.0,0.0,12.0,11.0,254.0
frequency_agile,config_141:frequency_agile,19,smart_heuristic,Smart Scan without the learned model (occupancy heuristic + Thompson),0.04647920055775041,0.006993006993006993,0.9411764705882353,0.1,-0.0063250000000000025,-0.08678475000000002,0.08678475000000002,87.85,129.92126789366054,259842.53578732107,322.27272727272725,369.4166666666667,644545.4545454545,0.1,1.0,0.9166666666666666,2.0,-25.30000000000001,4000.0,32.0,8606.0,425.0,400.0,3575.0,25.0,4000.0,0.0,2000.0,1757.0,12.0,11.0,489.0
frequency_agile,config_141:frequency_agile,19,smart_ml_only,Smart Scan with XGBoost but no online Thompson Sampling,0.05728561468742738,0.008039046798736722,0.9535783365570599,0.12325,0.019449999999999988,-0.10966550000000001,0.10966550000000001,93.7,96.77117117117118,193542.34234234234,353.9,600.5,707800.0,0.12325,1.0,0.8333333333333334,2.0,77.79999999999995,4000.0,32.0,8606.0,517.0,493.0,3483.0,28.0,4000.0,0.0,2000.0,1874.0,12.0,10.0,555.0
frequency_agile,config_141:frequency_agile,19,smart,"Smart Scan as shipped: XGBoost, Thompson Sampling per config.yaml",0.05728561468742738,0.008039046798736722,0.9535783365570599,0.12325,0.019449999999999988,-0.10966550000000001,0.10966550000000001,93.7,96.77117117117118,193542.34234234234,353.9,600.5,707800.0,0.12325,1.0,0.8333333333333334,2.0,77.79999999999995,4000.0,32.0,8606.0,517.0,493.0,3483.0,28.0,4000.0,0.0,2000.0,1874.0,12.0,10.0,555.0
